Wspd,Wdir,Patv
-1.047669781,-1.657999391,-0.854316976
-0.968116861,-1.432806879,-0.854316976
-1.072358618,-1.413323931,-0.854316976
-1.30553097,-1.487966393,-0.854316976
-1.234207663,-1.432300829,-0.854316976
-1.321990195,-1.09021063,-0.854299494
-1.1930596,-1.289847588,-0.853792508
-1.173857172,-1.020375649,-0.853792508
-1.121736293,-1.228362441,-0.853792508
-1.176600376,-1.114501058,-0.853792508
-1.069615414,-1.095777187,-0.853792508
-1.088817843,-1.024171028,-0.853792508
-1.118993089,-0.572520877,-0.853792508
-1.11350668,-0.37288392,-0.853792508
-1.231464458,-0.125172157,-0.853792508
-1.080588231,-0.590232648,-0.853792508
-1.003778515,-0.751915811,-0.853792508
-1.195802805,-0.761530773,-0.853792508
-0.926968799,-0.55784541,-0.853792508
-1.053156189,-0.386547286,-0.853792508
-1.003778515,-0.593521977,-0.853792508
-1.022980944,-0.620848709,-0.853792508
-0.995548903,-0.670694692,-0.853792508
-1.012008127,-0.364787111,-0.853792508
-0.723971693,-0.382245856,-0.853792508
-0.619729936,-0.542916918,-0.853792508
0.115448773,-0.896140229,-0.853792508
-0.323463889,-0.5707497,-0.853792508
-0.131439599,-0.408054436,-0.853792508
-0.180817274,-0.324556089,-0.853792508
-0.005252209,-0.556833309,-0.853792508
-0.007995413,-0.644633086,-0.853792508
-0.35089593,-0.132762915,-0.853792508
-0.359125543,-0.223092946,-0.853792508
-0.353639134,-0.329110544,-0.853792508
-0.150642028,-0.632740898,-0.853792508
-0.4633673,-0.233720008,-0.853792508
-0.392043992,0.169602312,-0.853792508
-0.375584768,-0.515590186,-0.853792508
-0.260370194,-0.170969735,-0.853792508
-0.435935259,-0.1626199,-0.853792508
-0.518231383,-0.299000534,-0.853792508
-0.573095465,0.630614398,-0.853792508
-0.614243527,-0.108219462,-0.853792508
-0.759633347,0.473991741,-0.853792508
-0.372841563,0.164794831,-0.853792508
-0.441421667,0.62302364,-0.853792508
-0.197276499,0.572165555,-0.853792508
-0.619729936,0.60581792,-0.853792508
-0.260370194,0.387204065,-0.853792508
-0.488056137,-0.315700203,-0.853792508
-0.433192054,0.136962049,-0.853792508
-0.680080427,0.633397677,-0.853792508
-0.825470246,0.67514685,-0.853792508
-0.641675569,0.218942244,-0.853792508
-0.704769264,0.114442797,-0.853792508
-0.301518256,0.690581393,-0.853792508
-0.836443063,0.437809124,-0.853792508
-0.334436705,0.432242567,-0.853792508
-0.386557584,0.73486082,-0.853792508
-0.504515362,0.674387774,-0.853792508
-0.342666318,0.73486082,-0.853792508
-0.608757119,0.593925731,-0.853792508
-0.33717991,1.144508772,-0.853792508
-0.578581874,0.958282155,-0.853792508
-0.499028954,1.009140239,-0.853792508
-0.595041099,0.966125939,-0.853792508
-0.403016809,0.843408671,-0.853792508
-0.674594019,0.753331666,-0.853792508
-0.776092572,0.708546189,-0.853792508
-0.707512468,0.435784922,-0.853792508
-1.025724148,0.427941137,-0.853792508
-1.069615414,-0.220815718,-0.853792508
-1.053156189,-0.45891252,-0.853792508
-1.149168334,-0.429308561,-0.853792508
-1.1930596,-0.16211385,-0.853792508
-1.168370763,-0.639572581,-0.853792508
-1.143681926,-1.35588719,-0.853792508
-1.044926577,-1.443180916,-0.853792508
-1.094304252,-1.35639324,-0.853792508
-1.110763476,-1.453301928,-0.853792508
-1.149168334,-1.54565616,-0.853792508
-1.14642513,-1.703290919,-0.853792508
-1.097047456,-2.020078588,-0.853792508
-1.118993089,-2.159495525,-0.853792508
-1.204032417,-2.401387707,-0.853792508
-1.162884355,-2.518285393,-0.853792508
-1.162884355,-2.534985062,-0.853792508
-1.151911538,-2.656184179,-0.853792508
-1.031210556,-2.681486708,-0.853792508
-1.025941556,-2.618940912,-0.853792508
-1.075101823,-2.543587922,-0.853792508
-1.058642598,-2.56686625,-0.853792508
-0.924225595,-2.837350289,-0.853792508
-0.929712003,-2.793070863,-0.853792508
-0.852902287,-2.947416293,-0.853792508
-0.926968799,-3.178681412,-0.853792508
-0.869361512,-3.03091464,-0.853792508
-0.896793554,-3.152366781,-0.853792508
-0.825470246,-3.297856326,-0.853792508
-0.726714897,-3.378318369,-0.853792508
-0.608757119,-3.388945432,-0.853792508
-0.452394483,-3.587064237,-0.853792508
-0.353639134,-3.957493269,-0.853792508
-0.345409522,-4.042509768,-0.853792508
-0.25762699,-4.118923407,-0.853792508
-0.049143475,-4.022520769,-0.853792508
0.153853631,-4.221651676,-0.853792508
0.115448773,-4.131068621,-0.853792508
0.151110427,-4.144731987,-0.853792508
0.186772081,-4.204952007,-0.853792508
0.359593941,-4.179902503,-0.853792508
0.439146861,-4.386877194,-0.853792508
0.554361435,-4.449121416,-0.853792508
0.746385725,-4.529836485,-0.853792508
0.658603192,-4.504533956,-0.853792508
0.65037358,-4.438241328,-0.853792508
0.598252701,-4.37523803,-0.853792508
0.622941538,-4.34942945,-0.853792508
0.579050272,-4.430397544,-0.853792508
0.639400763,-4.447097214,-0.853792508
0.669576009,-1.3219818,-0.853792508
0.568077456,4.004959727,-0.853792508
0.568077456,4.375894809,-0.853792508
0.557104639,4.361219342,-0.853792508
0.557104639,4.393353554,-0.853792508
0.504983761,4.379437163,-0.853792508
0.655859988,4.3898112,-0.853792508
0.85611389,4.374123632,-0.853792508
0.812222624,4.347049926,-0.853792508
0.853370686,4.310867308,-0.853792508
0.900005156,4.360460266,-0.853792508
0.77656097,-1.491255722,-0.853792508
0.77656097,-4.062751791,-0.853792508
0.699751254,-4.483026806,-0.853792508
0.474808515,-4.410155521,-0.853792508
0.310216267,-4.392949801,-0.853792508
0.288270634,-4.249231433,-0.853792508
0.241636163,-4.2639069,-0.853792508
-0.024454638,-4.276052115,-0.853792508
0.022179832,-4.302619771,-0.853792508
-0.079318721,-4.198120324,-0.853792508
-0.230194948,-4.347152222,-0.853792508
-0.005252209,-3.423356872,-0.853792508
0.134651202,-3.558725404,-0.853792508
0.343134716,-4.195590071,-0.853792508
0.521442985,-3.214864029,-0.853792508
0.455606086,-3.49496303,-0.853792508
0.611968722,-3.588329364,-0.853792508
0.52418619,-3.747988325,-0.853792508
0.732669704,-4.250749585,-0.853792508
0.853370686,-4.099187434,-0.853792508
0.998760505,-4.083752891,-0.853792508
1.004246914,-4.13865938,-0.853792508
1.056367792,-4.004808999,-0.853792508
1.155123141,-3.916756196,-0.853792508
1.081056629,-3.875766099,-0.853792508
1.177068774,-3.819341458,-0.853792508
1.308742573,-3.760639589,-0.853792508
1.138663916,-3.858813404,-0.853792508
0.834168257,-3.771772702,-0.853792508
0.913721177,-3.891706692,-0.853792508
0.675062417,-3.561508683,-0.853792508
0.793020195,-3.595161047,-0.853792508
0.724440092,-3.662971826,-0.853792508
0.513213373,-3.827944318,-0.853792508
0.746385725,-3.938769397,-0.853792508
0.521442985,-3.793785903,-0.853792508
0.606482314,-3.818582382,-0.853792508
0.400742003,-3.598956426,-0.853792508
0.400742003,-3.558219354,-0.853792508
0.600995905,-3.564798011,-0.853792508
0.483038127,-3.870958618,-0.853792508
0.337648308,-3.399066443,-0.853792508
0.400742003,-3.695612089,-0.853792508
-0.021711434,-3.430694605,-0.853792508
0.159340039,-3.613125843,-0.853792508
0.222433734,-3.574412973,-0.853792508
-0.054629883,-3.455491084,-0.853792508
-0.013481821,-3.531145647,-0.853792508
-0.534690607,-3.688780406,-0.853792508
-0.367355155,-3.54607414,-0.853792508
-0.021711434,-3.363136852,-0.853792508
-0.457880892,-3.500529587,-0.853792508
-0.400273605,-3.363642902,-0.853792508
-0.883077533,-3.330496589,-0.853792508
-0.205506111,-3.199429486,-0.853792508
-0.98731929,-0.946239238,-0.853792508
-1.530473709,-0.293940028,-0.853792508
-1.530473709,-0.29545818,-0.853792508
-1.530473709,-0.288626497,-0.853792508
-0.984576086,-1.985414123,-0.853792508
-0.98731929,-2.801420698,-0.853792508
-0.81449743,-2.635436104,-0.853792508
-0.896793554,-2.370518621,-0.853792508
-0.863875104,-2.815843139,-0.853792508
-1.121736293,-2.683257885,-0.853792508
-1.02023774,-2.769792536,-0.853792508
-0.73494451,-2.95779033,-0.853792508
-1.17934358,-2.740188576,-0.853792508
-1.201289213,-2.38291686,-0.853792508
-0.573095465,-3.70092562,-0.853792508
-0.968116861,-1.726063196,-0.853792508
-1.025724148,-0.926250239,-0.853792508
-1.278098929,-0.036107253,-0.853792508
-1.116249885,-0.443224952,-0.853792508
-0.885820737,-0.569990624,-0.853792508
-1.135452314,-0.761024722,-0.853792508
-1.151911538,-0.640331656,-0.853792508
-1.105277068,-0.498131441,-0.853792508
-0.951657636,0.07826018,-0.853792508
-1.003778515,-0.169704608,-0.853792508
-0.896793554,-0.086965337,-0.853792508
-0.935198412,0.110900443,-0.853792508
-1.11350668,-0.148450484,-0.853792508
-1.190316396,-0.260287664,-0.853792508
-1.094304252,-0.428549485,-0.853792508
-1.083331435,-0.745337154,-0.853792508
-1.14642513,-0.864006017,-0.853792508
-1.072358618,-1.100837693,-0.853792508
-0.937941616,-1.13752636,-0.853792508
-0.625216344,-0.693973019,-0.851065271
-0.66910761,0.009943351,-0.702885422
-0.721228489,0.054981853,-0.730210234
-0.740430918,0.080284383,-0.728287182
-0.658134794,-0.123147954,-0.682745829
-0.674594019,-0.205887226,-0.672186529
-0.41673283,-0.033830025,-0.542555384
-0.389300788,-0.080639705,-0.52661154
-0.227451744,-0.102905931,-0.416962647
-0.0656027,-0.14490813,-0.280898021
0.310216267,-0.107207361,0.074219638
0.134651202,-0.031552798,-0.051897567
0.035895853,-0.040661708,-0.118312769
0.131907998,0.017787135,-0.036827838
0.208717714,-0.061662808,0.046090641
0.282784225,-0.107966437,0.121806418
0.291013838,-0.072036845,0.107540874
0.230663347,-0.121123752,0.009884828
0.14013761,-0.003213965,-0.018471438
0.06058469,0.021582514,-0.084257277
0.107219161,-0.100628703,-0.076809824
0.192258489,-0.196778315,-0.024520309
0.29924345,-0.149462585,0.033101303
0.170312856,-0.066723314,-0.050761219
0.230663347,-0.065205162,0.025146863
0.20597451,-0.062421884,0.014849797
0.247122572,-0.140353674,0.042139645
0.167569652,-0.121376777,-0.016863068
0.216947326,0.046632018,0.033468431
0.370566758,-0.077350376,0.19089641
0.461092494,-0.112267867,0.286279758
0.513213373,-0.16692133,0.350212475
0.584536681,-0.155282167,0.453812497
0.535159006,-0.17071671,0.418480798
0.584536681,-0.190705708,0.475700318
0.529672598,-0.163632001,0.384425307
0.384282779,-0.109231563,0.225563781
0.362337145,-0.123147954,0.206193409
0.395255595,-0.076844325,0.257975938
0.463835699,-0.108472487,0.308814423
0.474808515,-0.144149054,0.318167446
0.507726965,-0.025986241,0.413795546
0.510470169,0.010449401,0.430019107
0.548875027,-0.124666106,0.473742302
0.628427947,-0.122894929,0.594020424
0.628427947,-0.066976339,0.61227193
0.680548825,0.015003857,0.718441848
0.787533787,0.066874042,0.904226093
1.017962934,-0.127196359,1.276930931
1.026192547,0.001846541,1.246004769
1.17432557,-0.103158956,1.404411755
1.330688206,-0.158571495,1.575895491
1.374579472,-0.074314072,1.639303739
1.264851307,-0.072795921,1.574269638
1.275824123,0.062572612,1.51713753
1.042651771,-0.114292069,1.317577245
1.124947896,-0.108978538,1.458414534
1.004246914,-0.08089273,1.262403152
0.88903234,-0.037625405,1.087125761
0.52418619,-0.035854228,0.594055389
0.518699781,0.005641921,0.566503307
0.727183296,-0.118340474,0.879925717
0.417201228,-0.057108352,0.356331275
0.345877921,-0.008021445,0.31766046
0.395255595,-0.068494491,0.358184397
0.354107533,-0.090001641,0.314566095
0.419944432,-0.025480191,0.387187508
0.326675492,-0.011816825,0.287888128
0.387025983,-0.066217263,0.375212143
0.340391512,-0.011310774,0.305720059
0.293757042,-0.064699111,0.169270823
0.340391512,-0.060650706,0.202434718
0.230663347,-0.053059948,0.172679868
0.186772081,-0.051794821,0.069009917
0.068814303,-0.027757418,-0.073190991
0.088016732,0.003617718,-0.032736983
0.277297817,-0.097339374,0.117942833
0.137394406,-0.059891631,-0.008838699
0.04686867,-0.038131455,-0.088120862
0.033152649,-0.084182059,-0.129938489
0.052355078,-0.086459287,-0.084379653
-0.076575517,-0.045722214,-0.205059868
-0.123209987,-0.002960939,-0.307855705
-0.071089108,-0.060650706,-0.227017618
-0.139669212,-0.053312973,-0.292453812
-0.219222132,-0.00776842,-0.333642076
-0.381071176,-0.058626504,-0.453692928
-0.441421667,0.05675303,-0.515335466
-0.353639134,-0.069253566,-0.469671737
-0.49628575,-0.048758518,-0.55224057
-0.529204199,-0.029528595,-0.55797476
-0.515488179,-0.071024744,-0.534898143
-0.633445956,0.016522008,-0.624704642
-0.507258566,-0.211706807,-0.560352351
-0.677337223,0.122033556,-0.674581602
-0.41673283,-0.058373479,-0.548831525
-0.328950297,0.015003857,-0.430808617
-0.265856602,-0.154523091,-0.396420962
-0.891307145,-0.087977438,-0.737238112
-0.979089678,-0.242069843,-0.792919191
-0.979089678,0.529910331,-0.854316976
-1.064129006,0.139239276,-0.854316976
-1.061385802,0.320405387,-0.854316976
-0.8611319,0.229063256,-0.854316976
-0.885820737,0.845685899,-0.854316976
-1.162884355,0.308513198,-0.854316976
-1.09979066,-0.14920956,-0.854316976
-1.058642598,-0.728384459,-0.854316976
-1.042183373,0.599745312,-0.854316976
-1.022980944,-0.112520892,-0.854316976
-0.921482391,0.154926845,-0.854316976
-0.776092572,0.470702412,-0.854316976
-0.894050349,-0.121123752,-0.835785754
-0.995548903,0.127094062,-0.807394523
-0.877591125,0.093694723,-0.732570342
-0.616986732,-0.127196359,-0.64304356
-0.970860065,0.012473604,-0.777552262
-0.863875104,-0.112773917,-0.758059514
-0.817240634,0.093441698,-0.723339696
-0.73494451,-0.112267867,-0.702133684
-0.216478928,-0.027757418,-0.335774915
-0.246654173,0.006654022,-0.381595984
-0.400273605,-0.12340098,-0.49876226
-0.120466783,-0.045469189,-0.272174361
-0.202762907,-0.032564899,-0.374865304
-0.419476034,0.01753411,-0.528377251
-0.515488179,-0.055590201,-0.577170309
-0.479826525,-0.129473587,-0.567152959
-0.551149832,-0.058879529,-0.596540681
-0.570352261,-0.011310774,-0.615404067
-0.348152726,-0.063940035,-0.486349837
-0.457880892,0.037017057,-0.564338312
-0.455137688,-0.150221661,-0.579058396
-0.41673283,-0.030793722,-0.511611739
-0.507258566,-0.108472487,-0.582817087
-0.641675569,-0.082410882,-0.657344069
-0.682823631,0.035498905,-0.673917275
-0.73494451,0.05675303,-0.686889131
-0.918739187,0.15998735,-0.754493128
-0.992805698,0.119756329,-0.78036691
-0.773349367,-0.080133654,-0.701137193
-0.663621202,-0.107207361,-0.663410422
-0.73494451,-0.085953236,-0.692570874
-0.696539652,0.038788234,-0.667623653
-0.529204199,-0.012322875,-0.61145307
-0.507258566,0.02664302,-0.606662924
-0.150642028,-0.21803244,-0.277926033
-0.446908075,-0.048252467,-0.533045021
-0.298775052,0.008425199,-0.477084226
-0.485312933,-0.076844325,-0.57358644
-0.381071176,0.068392194,-0.498884636
-0.597784303,0.059283283,-0.626452871
-0.312491072,-0.00827447,-0.468902517
-0.671850814,-0.101387779,-0.660962902
-0.73494451,-0.110749715,-0.693270165
-0.94068482,-0.221574794,-0.773811053
-1.044926577,-0.197537391,-0.813932898
-0.98731929,0.031956551,-0.789457698
-0.740430918,-0.001948838,-0.705420353
-0.959887249,0.079019256,-0.776206126
-1.086074639,0.145817934,-0.828583053
-0.992805698,-0.035601202,-0.786450745
-1.02023774,-0.125172157,-0.801572922
-1.143681926,-0.144655104,-0.846712182
-1.250666887,0.175927944,-0.853862437
-1.316503787,-0.070012642,-0.853792508
-1.198546009,-1.586393233,-0.853792508
-1.154654743,-1.838659452,-0.853792508
-1.187573192,-1.514281024,-0.853792508
-1.275355725,-1.004435055,-0.853792508
-1.217748438,-1.04719633,-0.853792508
-1.1930596,-1.687603351,-0.853792508
-1.173857172,-2.168604436,-0.853792508
-1.190316396,-1.965931175,-0.853792508
-1.250666887,-1.473037901,-0.853792508
-1.220491642,-1.430023601,-0.853792508
-1.223234846,-1.361453746,-0.853792508
-1.30553097,-2.688571416,-0.853792508
-1.198546009,-4.028593376,-0.853792508
-1.11350668,-4.280353545,-0.853792508
-1.245180479,-2.65770233,-0.853792508
-0.573095465,0.114189772,-0.843268172
-0.718485285,-0.124413081,-0.709283938
-1.075101823,-0.326833316,-0.833128447
-1.27261252,-0.802773896,-0.854316976
-1.33844942,-0.180078646,-0.854316976
-1.247923683,2.596367912,-0.854316976
-1.118993089,3.378722123,-0.854316976
-0.959887249,3.642121455,-0.854316976
-0.756890143,3.958909124,-0.854316976
-0.847415879,3.622638507,-0.854316976
-1.025724148,-2.227053279,-0.854316976
-1.053156189,-0.404006031,-0.854316976
-0.957144045,-3.789990524,-0.854316976
-0.954400841,-2.169363512,-0.854316976
-0.926968799,1.367677082,-0.854316976
-0.718485285,4.023936624,-0.854316976
-0.411246421,-0.731167737,-0.854316976
-0.339923114,-0.044710113,-0.52461856
-0.474340116,-0.141871826,-0.572642397
-0.457880892,0.0094373,-0.562345331
-0.202762907,0.050174373,-0.412557111
0.504983761,0.016775034,0.314548613
0.757358541,-0.138076447,0.629719251
0.216947326,0.019305287,0.021842712
-0.597784303,0.134937846,-0.594058196
-0.62247314,0.045366892,-0.607519556
-0.156128437,-0.060397681,-0.301736905
-0.19179009,-0.217779414,-0.370809414
-0.918739187,-0.007009344,-0.771870519
-0.863875104,-0.137317371,-0.749755428
-1.086074639,-0.381992831,-0.842656292
-1.02023774,-0.356437276,-0.854316976
-0.518231383,-0.004479091,-0.794894689
-0.296031848,-0.094050045,-0.404410366
-0.712998876,0.106599013,-0.670245995
-0.957144045,0.011714528,-0.779475313
-0.976346474,-0.128714511,-0.778443859
-0.62247314,-0.221321769,-0.62675007
-0.839186267,0.132154568,-0.713549616
-0.674594019,0.03524588,-0.697553325
-0.740430918,-0.117328372,-0.682710865
-0.743174122,0.002605617,-0.676522136
-0.896793554,-0.847559373,-0.854963821
-0.81449743,-0.568978523,-0.854177118
-0.841929471,0.686532989,-0.853792508
-0.405760013,0.500053346,-0.727570409
-0.638932365,-0.023962039,-0.681312282
-1.009264923,0.166819033,-0.780227052
-0.855645492,0.227545104,-0.854316976
-0.850159083,-1.12841745,-0.854316976
-0.704769264,-0.062168858,-0.783181558
-0.929712003,-0.305579192,-0.823600601
-1.047669781,-0.638307454,-0.853792508
-0.888563941,-0.682839906,-0.853792508
-0.926968799,0.795839916,-0.853792508
-0.954400841,-1.458868484,-0.853792508
-0.869361512,-1.76882447,-0.853792508
-0.652648385,-2.612916853,-0.853792508
-1.028467352,-0.753433963,-0.853792508
-1.058642598,0.92412374,-0.853792508
-1.06687221,1.724695772,-0.853792508
-0.765119755,2.354981781,-0.853792508
-1.173857172,0.829239255,-0.853792508
-1.132709109,0.471967539,-0.853792508
-1.116249885,-0.43310394,-0.853792508
-0.704769264,2.514893767,-0.853792508
-0.888563941,0.884398769,-0.853792508
-0.979089678,0.577226061,-0.853792508
-1.036696965,-2.979550505,-0.853792508
-0.784322184,-2.934765028,-0.853792508
-0.869361512,-1.732135803,-0.853792508
-0.844672675,0.506125953,-0.853792508
-0.995548903,0.040812437,-0.853792508
-1.105277068,0.103815735,-0.853792508
-0.685566835,0.559767316,-0.853792508
-0.276829419,0.204013752,-0.686749273
-0.756890143,-0.024721115,-0.695542862
-0.880334329,-0.011057749,-0.767657289
-1.022980944,0.400108355,-0.855768006
-1.064129006,1.240152333,-0.854316976
-1.077845027,0.294343782,-0.854316976
-1.217748438,2.828392107,-0.854316976
-1.209518825,-1.630925685,-0.854316976
-1.308274174,1.810471347,-0.854316976
-1.38508389,-0.142630902,-0.854316976
-1.286328541,0.656169953,-0.854316976
-1.053156189,2.68897517,-0.854316976
-0.438678463,-0.456382267,-0.854316976
-0.855645492,0.056500005,-0.854316976
-0.353639134,-0.618824506,-0.854316976
0.109962365,-0.034083051,-0.190339784
-0.540177016,-0.058879529,-0.593638622
-0.394787196,0.059789334,-0.508394999
-0.405760013,-0.029528595,-0.501541943
-0.309747868,-0.126437283,-0.477888411
-0.0656027,-0.075579199,-0.082666389
1.399268309,-0.050529695,1.580318509
1.709250377,-0.034083051,1.818881773
1.695534356,-0.148197458,1.818671986
1.613238232,-0.092784919,1.766539811
1.506253271,-0.051541796,1.743742911
1.643413478,-0.092025843,1.755753241
1.838180971,-0.151992838,1.833881574
1.410241126,-0.058120454,1.698708544
1.423957147,-0.039396582,1.699739999
1.278567327,-0.065964238,1.585126137
1.130434304,-0.088736514,1.413257791
1.105745467,-0.11530417,1.443676968
0.993274097,-0.081651806,1.215393287
0.90274836,-0.092025843,1.109642944
0.905491565,-0.148703509,1.12238753
0.61745513,-0.141618801,0.680575218
0.579050272,-0.079880629,0.563426425
0.639400763,-0.099869627,0.684648591
0.598252701,-0.156041243,0.548094461
0.691521642,0.00083444,0.724648059
0.477551719,-0.098604501,0.429424709
0.494010944,0.003617718,0.42468701
0.562591047,0.015509907,0.510192867
0.41171482,-0.042432885,0.315247904
0.469322107,-0.125172157,0.382694561
0.288270634,0.018546211,0.15257524
0.312959471,-0.190199657,0.120932304
0.581793476,-0.141618801,0.50218598
0.705237663,-0.02497414,0.672166239
0.419944432,-0.024721115,0.3589711
0.337648308,-0.067229364,0.168379226
0.447376474,-0.062674909,0.279933688
0.529672598,-0.078615502,0.370631784
0.510470169,7.54E-05,0.384547683
0.408971616,0.044607816,0.257538881
0.526929394,-0.013588002,0.400526492
0.52418619,-0.053819023,0.345020236
0.348621125,0.022594615,0.171456108
0.455606086,0.015762933,0.281489612
0.469322107,-0.085953236,0.300003352
0.488524536,-0.111255765,0.305615165
0.499497352,-0.072795921,0.350125063
0.422687636,-0.048505492,0.268727543
0.414458024,-0.060903732,0.233762973
0.216947326,-0.022190862,-0.008174372
0.21969053,0.019558312,0.02159796
0.162083243,0.011967553,-0.019467928
0.057841486,-0.091013742,-0.142770486
-0.054629883,0.02234159,-0.202752207
0.063327894,0.016775034,-0.083715327
0.164826448,-0.031552798,-0.01565679
0.088016732,0.008172174,-0.102351443
0.288270634,0.051692524,0.062856153
0.381539574,-0.051794821,0.146403994
0.348621125,-0.100375678,0.103484983
0.277297817,-0.053819023,0.032279636
0.06058469,-0.152498888,-0.218958285
-0.131439599,0.023353691,-0.364900402
-0.11223717,-0.062421884,-0.342313289
-0.117723579,-0.153257964,-0.358064828
-0.156128437,-0.091013742,-0.362120719
-0.120466783,-0.084688109,-0.31928912
-0.054629883,-0.030540696,-0.239657311
0.118191977,-0.057614403,-0.060953391
0.260838592,0.008678224,0.049412275
0.44463327,-0.02067271,0.272014213
0.636657559,0.019558312,0.555524432
0.69700805,-0.082410882,0.627166837
0.69700805,-0.187416379,0.520420003
0.732669704,0.00513587,0.686064656
0.803993012,-0.013588002,0.771955123
0.771074562,-0.04648129,0.724036179
0.976814872,-0.005997243,1.092894915
1.009733322,-0.072542895,1.218260382
0.666832805,-0.155029141,0.763598591
0.655859988,-0.149968635,0.713424432
0.598252701,-0.086965337,0.686676536
0.362337145,0.01323268,0.288220291
0.485781332,-0.061662808,0.44136511
0.499497352,-0.026998342,0.471032548
0.397998799,-0.02927557,0.303831972
0.395255595,-0.078615502,0.327083411
0.436403657,0.014244781,0.361628407
0.447376474,-0.027504393,0.416924875
0.69700805,-0.064699111,0.770731363
0.631171151,-0.092025843,0.620034065
0.57082066,0.01804016,0.537954736
0.485781332,0.001593516,0.519213726
0.507726965,-0.113026942,0.572499731
0.546131823,-0.038384481,0.621572506
0.36508035,-0.064952136,0.330317634
0.49126774,-0.083169958,0.476434574
0.216947326,-0.028769519,0.103747218
0.515956577,-0.030034646,0.480123336
0.068814303,-0.127449384,-0.080813267
0.12642159,-0.057361378,0.005706562
0.12642159,-0.090254666,0.026982503
-0.202762907,0.006907047,-0.281877029
-0.235681357,-0.123147954,-0.352470497
0.115448773,-0.101387779,0.007839401
0.005720608,-0.043191961,-0.565614518
-0.356382339,0.019052261,-0.431665249
-0.485312933,0.037017057,-0.46762631
-0.246654173,-0.277999435,-0.412329842
-0.844672675,-0.02497414,-0.686312215
-0.570352261,0.249052254,-0.792115006
-0.616986732,-0.253455981,-0.586173686
-0.35089593,0.046885044,-0.358484403
-0.540177016,-0.130738713,-0.537747756
-0.787065388,0.054981853,-0.708689541
0.540645414,-0.160595698,0.430980632
-0.852902287,0.070669421,-0.694091832
-0.479826525,-0.54063969,-0.855103679
0.022179832,0.031450501,-0.303450169
-0.394787196,0.166312983,-0.393658761
-0.328950297,-0.215502187,-0.421875169
-0.183560478,0.03904126,-0.300303358
-0.375584768,-0.057867428,-0.458692862
-0.394787196,-0.107460386,-0.51620958
-0.219222132,0.090911445,-0.276929543
-0.093034741,-0.141871826,-0.155340249
-0.095777946,-0.060144656,-0.314883584
0.293757042,-0.019407583,0.100530477
0.038639057,-0.099110551,-0.08121536
-0.205506111,-0.036107253,-0.267838754
-0.090291537,0.001340491,-0.080341245
-0.221965336,-0.043191961,-0.251335477
-0.265856602,-0.163632001,-0.327330971
-0.625216344,-0.030540696,-0.618533396
-0.167101253,-0.000430686,-0.307733329
-0.109493966,-0.048758518,-0.183451764
-0.499028954,0.025124868,-0.576348641
-0.784322184,-0.171728811,-0.676522136
-0.400273605,0.070163371,-0.467801133
-0.0656027,-0.140859725,-0.256772468
0.282784225,0.025883944,0.1235022
0.477551719,-0.052047846,0.406855079
0.49126774,-0.086712312,0.395194395
-0.117723579,-0.023709013,-0.244290116
0.071557507,-0.016624305,-0.108819888
0.033152649,-0.138582497,-0.148696981
-0.38381438,-0.113279968,-0.528744379
-0.147898824,-0.023202963,-0.333309912
0.041382261,-0.053565998,-0.090218737
-0.095777946,-0.064193061,-0.250269058
0.277297817,-0.035854228,0.126474189
-0.260370194,0.022088565,-0.426070918
-0.312491072,-0.089748615,-0.463710278
-0.512744974,0.015509907,-0.523010189
-0.317977481,-0.098351475,-0.45722435
-0.090291537,-0.142883927,-0.350494999
-0.397530401,-0.090001641,-0.535527506
-0.460624096,-0.079880629,-0.567205406
-0.227451744,0.072187573,-0.438308517
0.027666241,-0.030287671,-0.224115559
-0.073832312,-0.107966437,-0.311911595
0.181285672,-0.168945533,-0.121022523
0.109962365,-0.13681132,-0.158294755
0.033152649,-0.147185357,-0.211301044
0.288270634,-0.030793722,0.004098192
0.21969053,-0.151739813,-0.055498918
0.112705569,-0.096327273,-0.157577982
0.271811409,-0.17071671,-0.026862935
0.373309962,-0.125678207,0.12862451
0.456128989,-0.055488247,0.279998788
0.537662829,0.014377335,0.429529696
0.61791148,0.083918537,0.577217232
0.696874944,0.153135361,0.723061398
0.774553221,0.222027807,0.867062193
0.850946309,0.290595873,1.009219616
0.92605421,0.358839561,1.149533669
0.999876923,0.42675887,1.28800435
1.072414448,0.4943538,1.424631661
1.143666786,0.561624351,1.559415601
1.213633936,0.628570524,1.692356169
1.282315898,0.695192317,1.823453367
1.349712672,0.761489733,1.952707194
1.415824259,0.827462769,2.080117649
1.480650658,0.893111426,2.205684734
1.544191869,0.958435705,2.329408448
1.606447892,1.023435605,2.45128879
1.667418728,1.088111126,2.571325762
1.727104376,1.152462269,2.689519363
1.785504836,1.216489032,2.805869593
1.842620108,1.280191417,2.920376451
1.898450193,1.343569423,3.033039939
1.95299509,1.406623051,3.143860056
2.0062548,1.469352299,3.252836802
2.058229321,1.531757169,3.359970176
2.108918655,1.59383766,3.46526018
2.158322801,1.655593773,3.568706813
2.206441759,1.717025506,3.670310075
2.25327553,1.778132861,3.770069966
2.298824113,1.838915837,3.867986485
2.343087508,1.899374434,3.964059634
2.386065715,1.959508652,4.058289412
2.427758735,2.019318492,4.150675819
2.468166567,2.078803953,4.241218855
2.507289211,2.137965035,4.32991852
2.545126667,2.196801739,4.416774814
